"wbic_year","wbic","year","county","class","len.in","len.mm","wt","sex"
"1596900_1990",1596900,1990,"Oneida","C2S",20.6,523.24,1400,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",20.9,530.86,1500,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",21,533.4,1550,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",21.4,543.56,1950,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",21.6,548.64,1750,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",21.7,551.18,2050,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",22.2,563.88,2000,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",22.4,568.96,2150,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",22.5,571.5,2050,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",22.5,571.5,1750,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",22.6,574.04,2200,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",23.2,589.28,2000,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",24,609.6,2550,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",24.2,614.68,2700,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",24.5,622.3,2700,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",24.6,624.84,2550,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",24.8,629.92,2500,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",24.8,629.92,2900,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",25.2,640.08,3050,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",25.3,642.62,3200,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",25.4,645.16,3000,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",25.5,647.7,3600,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",25.7,652.78,3000,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",26,660.4,3150,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",26.5,673.1,3750,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",26.6,675.64,3200,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",26.8,680.72,3400,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",27.1,688.34,3500,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",27.5,698.5,4350,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",27.6,701.04,3400,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",27.9,708.66,4150,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",28.5,723.9,4250,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",31.2,792.48,4600,"F"
"1596900_1990",1596900,1990,"Oneida","C2S",32.1,815.34,5500,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",10.8,274.32,63.5,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",11,279.4,150,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",11.3,287.02,150,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",11.4,289.56,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",11.4,289.56,100,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",11.5,292.1,100,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",11.7,297.18,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",11.7,297.18,100,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",11.7,297.18,100,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",11.9,302.26,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",12.2,309.88,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",12.3,312.42,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",12.3,312.42,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",12.4,314.96,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",12.4,314.96,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",12.5,317.5,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",12.7,322.58,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",12.7,322.58,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",12.8,325.12,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",12.9,327.66,300,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",12.9,327.66,260,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",13,330.2,300,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",13.1,332.74,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",13.2,335.28,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",13.3,337.82,300,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",13.3,337.82,300,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",13.5,342.9,300,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",13.6,345.44,300,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",13.6,345.44,400,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",13.7,347.98,200,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",13.7,347.98,300,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",13.9,353.06,300,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",14.1,358.14,350,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",14.1,358.14,454,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",14.2,360.68,300,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",14.2,360.68,300,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",14.3,363.22,454,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",14.3,363.22,400,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",14.4,365.76,454,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",14.5,368.3,454,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",14.6,370.84,300,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",14.6,370.84,400,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",14.7,373.38,400,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",14.7,373.38,454,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",14.8,375.92,500,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",14.8,375.92,450,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",14.8,375.92,550,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",14.9,378.46,300,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",15,381,550,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",15,381,454,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",15,381,550,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",15,381,550,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",15,381,550,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",15.1,383.54,454,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",15.2,386.08,500,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",15.3,388.62,500,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",15.3,388.62,550,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",15.3,388.62,550,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",15.4,391.16,454,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",15.5,393.7,550,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",15.5,393.7,454,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",15.5,393.7,454,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",15.6,396.24,454,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",15.7,398.78,500,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",15.8,401.32,550,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",15.8,401.32,550,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",15.8,401.32,550,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",15.8,401.32,550,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",15.8,401.32,600,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",15.9,403.86,454,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",16,406.4,650,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",16,406.4,550,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",16.1,408.94,700,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",16.2,411.48,650,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",16.2,411.48,600,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",16.2,411.48,550,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",16.2,411.48,550,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",16.3,414.02,650,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",16.4,416.56,700,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",16.4,416.56,650,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",16.5,419.1,700,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",16.5,419.1,750,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",16.5,419.1,650,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",16.5,419.1,550,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",16.5,419.1,550,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",16.5,419.1,650,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",16.6,421.64,650,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",16.7,424.18,800,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",16.7,424.18,700,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",16.9,429.26,750,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",16.9,429.26,750,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",17,431.8,900,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",17,431.8,650,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",17,431.8,650,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",17.1,434.34,650,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",17.2,436.88,650,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",17.2,436.88,850,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",17.2,436.88,950,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",17.2,436.88,900,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",17.2,436.88,650,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",17.4,441.96,750,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",17.5,444.5,750,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",17.5,444.5,700,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",17.7,449.58,900,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",17.7,449.58,750,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",17.7,449.58,700,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",17.8,452.12,1000,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",17.8,452.12,650,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",17.9,454.66,900,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",17.9,454.66,750,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",18,457.2,908,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",18,457.2,1100,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",18,457.2,900,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",18.1,459.74,900,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",18.1,459.74,1000,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",18.2,462.28,900,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",18.3,464.82,900,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",18.3,464.82,750,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",18.3,464.82,900,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",18.4,467.36,454,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",18.5,469.9,1100,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",18.5,469.9,1100,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",18.5,469.9,1250,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",18.5,469.9,900,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",18.6,472.44,900,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",18.7,474.98,900,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",18.7,474.98,900,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",18.7,474.98,900,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",18.8,477.52,1100,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",18.8,477.52,1000,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",19,482.6,1150,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",19,482.6,1000,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",19.4,492.76,1350,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",19.5,495.3,1100,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",19.6,497.84,1200,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",19.7,500.38,1250,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",19.7,500.38,1300,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",19.8,502.92,1362,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",20,508,1500,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",20.1,510.54,1300,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",20.2,513.08,1600,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",20.3,515.62,1400,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",20.3,515.62,1450,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",20.5,520.7,1400,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",20.6,523.24,1500,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",20.6,523.24,1470,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",20.7,525.78,1550,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",20.8,528.32,1700,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",21,533.4,1600,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",21,533.4,1400,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",21.4,543.56,1900,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",21.6,548.64,1800,"M"
"1597000_1990",1597000,1990,"Oneida","CCD",21.7,551.18,1650,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",21.8,553.72,2300,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",21.8,553.72,1800,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",21.9,556.26,1600,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",21.9,556.26,1900,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",22.3,566.42,900,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",22.3,566.42,2043,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",22.4,568.96,2050,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",22.5,571.5,1200,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",22.6,574.04,2250,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",22.8,579.12,2500,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",23,584.2,2100,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",23.1,586.74,2100,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",23.1,586.74,2200,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",23.2,589.28,2300,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",23.5,596.9,2450,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",24.6,624.84,2950,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",24.6,624.84,2400,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",25,635,3200,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",25.4,645.16,3350,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",25.7,652.78,3000,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",26.2,665.48,3500,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",26.2,665.48,3500,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",26.3,668.02,3400,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",26.4,670.56,3500,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",27,685.8,3650,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",27,685.8,3900,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",27.4,695.96,3550,"F"
"1597000_1990",1597000,1990,"Oneida","CCD",29.5,749.3,4700,"F"
"1598000_1990",1598000,1990,"Oneida","CCD",11.8,299.72,200,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",11.8,299.72,300,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",11.9,302.26,200,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",11.9,302.26,300,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",12.1,307.34,200,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",12.1,307.34,300,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",12.2,309.88,200,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",12.3,312.42,300,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",12.3,312.42,300,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",12.6,320.04,300,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",12.7,322.58,300,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",12.8,325.12,300,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",12.8,325.12,400,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",12.9,327.66,300,"M"
"1598000_1990",1598000,1990,"Oneida","CCD",12.9,327.66,300,"F"
"1598000_1990",1598000,1990,"Oneida","CCD",13.1,332.74,300,"M"
